transaction_id,amount,transaction_type,time_of_day,customer_id,location,flagged_fraud
1958,4218.26805240778,debit,evening,827,online,no
1959,6365.411873435245,credit,afternoon,195,online,no
1960,7858.659664621518,refund,morning,865,online,no
1961,1192.1785473246393,refund,night,812,online,no
1962,4104.9498480659195,debit,morning,928,in-store,no
1963,8399.624833499816,refund,night,879,in-store,no
1964,3844.4911898111095,refund,night,523,online,no
1965,5723.003989559594,credit,night,106,in-store,no
1966,5881.815915013361,debit,night,770,online,no
1967,1852.9177688050572,debit,morning,986,in-store,no
1968,3628.732062106361,credit,evening,893,in-store,no
1969,3351.767774531902,refund,night,196,in-store,no
1970,271.7051182353273,debit,afternoon,145,in-store,no
1971,251.6757212746389,refund,night,977,online,no
1972,8318.653466320977,debit,morning,732,in-store,no
1973,2737.977391628396,debit,night,350,in-store,no
1974,5185.606874725766,debit,afternoon,424,in-store,no
1975,2994.2684801518426,debit,morning,471,online,no
1976,9407.385658702251,refund,night,686,in-store,no
1977,2600.3746210690797,refund,afternoon,216,online,no
1978,4302.271559261962,refund,morning,93,online,no
1979,8728.575202341173,refund,night,260,in-store,no
1980,8420.916332250168,credit,afternoon,934,online,no
1981,1869.1531642843104,debit,morning,575,in-store,no
1982,8028.406664859147,debit,night,541,in-store,no
1983,4587.286998511548,debit,morning,787,in-store,no
1984,4834.859032132698,credit,afternoon,859,in-store,no
1985,1343.4649244352784,refund,night,285,in-store,no
1986,815.2091224336752,debit,night,484,in-store,no
1987,7282.113676667915,refund,night,931,in-store,no
1988,4969.646912029444,refund,afternoon,372,online,no
1989,4374.138519125644,credit,evening,70,online,yes
1990,7297.787204237443,credit,night,379,in-store,no
1991,7657.473860921186,refund,afternoon,279,in-store,no
1992,1597.4925950168422,debit,morning,743,online,no
1993,6106.149243281637,debit,morning,302,in-store,no
1994,1362.1872819540783,credit,afternoon,255,online,no
1995,7516.237109430166,credit,evening,684,online,no
1996,6572.982011108724,credit,afternoon,944,in-store,no
1997,9566.580064623746,credit,morning,692,in-store,no
1998,698.8905834006476,credit,morning,264,online,no
1999,579.9766643010306,credit,night,695,online,no
2000,2829.0488761850693,credit,evening,834,in-store,no
2001,2624.4397805217004,debit,afternoon,717,in-store,no
2002,2477.3182027292783,credit,morning,424,online,no
2003,9063.483259405157,credit,morning,761,online,no
2004,2502.966536496566,debit,morning,213,online,no
2005,2726.7777640250238,debit,afternoon,671,in-store,no
2006,7596.388641555457,refund,afternoon,944,in-store,no
2007,4502.901026080895,credit,evening,100,in-store,no
2008,7769.338463982261,credit,night,829,online,no
2009,663.0079140682086,credit,night,112,online,yes
2010,4880.836224797109,credit,night,308,in-store,no
2011,345.7998658309935,refund,morning,678,online,no
2012,635.9055025189916,debit,night,475,online,no
2013,9065.310158910665,debit,morning,548,online,no
2014,1401.0612574647757,credit,evening,112,online,no
2015,5328.8826159294185,credit,morning,87,online,no
2016,4116.845069981058,credit,evening,183,in-store,no
2017,3479.959829325838,refund,evening,597,in-store,no
2018,8999.335123415853,refund,night,781,in-store,no
2019,228.0157337871401,debit,night,165,in-store,no
2020,6641.258964894135,credit,morning,815,in-store,no
2021,9634.310397793368,credit,afternoon,90,online,no
2022,5606.080152783801,credit,night,1000,online,no
2023,9368.856395710587,credit,night,455,online,no
2024,532.0562140673775,refund,afternoon,238,in-store,no
2025,4193.745257550872,debit,afternoon,999,online,no
2026,2608.976331710891,debit,night,534,online,no
2027,7310.9014401574905,refund,afternoon,679,online,no
2028,9813.157934067494,credit,morning,727,in-store,no
2029,2572.735323818036,debit,evening,58,online,no
2030,6545.204268726004,debit,evening,542,online,no
2031,1988.995351269804,refund,night,914,in-store,no
2032,5657.649243170383,credit,night,618,in-store,no
2033,4644.685542016478,debit,morning,402,online,no
2034,9720.333243019055,credit,afternoon,842,in-store,no
2035,6089.187454237701,debit,night,679,online,no
2036,3501.5686571473198,refund,evening,862,in-store,no
2037,1149.8168910304544,credit,morning,666,online,no
2038,1520.9558190619962,refund,morning,839,online,no
2039,2260.9161302128387,debit,afternoon,519,in-store,no
2040,2517.156946789577,refund,night,197,in-store,no
2041,8507.654417832966,refund,night,833,in-store,no
2042,5616.615654942424,refund,morning,46,in-store,no
2043,5238.675204629921,debit,evening,530,online,no
2044,1156.5410299734826,credit,night,397,in-store,no
2045,8602.795536560856,refund,evening,665,online,no
2046,7230.914889052752,credit,morning,1000,online,no
2047,686.0069353810159,debit,night,776,online,no
2048,7081.272621325389,credit,evening,74,in-store,no
2049,5439.9467912530345,refund,morning,416,online,no
2050,826.4362040103148,refund,evening,657,online,no
2051,4588.423408871278,refund,night,614,in-store,no
2052,4852.115908429169,refund,afternoon,335,online,no
2053,1666.0876562311248,refund,evening,847,online,no
2054,9457.524488532821,refund,afternoon,633,online,no
2055,8501.253961091812,debit,night,688,in-store,no
2056,6693.533149917792,debit,afternoon,575,online,no
2057,4628.332654396066,debit,morning,296,online,no
2058,4123.53776042924,credit,afternoon,84,online,no
2059,6513.224936838032,credit,evening,15,in-store,no
2060,5458.864375374986,debit,evening,867,in-store,no
2061,632.1083277600372,credit,afternoon,134,in-store,no
2062,5129.901461215613,credit,morning,478,online,no
2063,8065.972136156067,refund,night,633,online,no
2064,4597.806377193611,refund,afternoon,319,online,no
2065,529.0462097671415,credit,evening,392,online,no
2066,7864.919211846491,credit,evening,479,online,no
2067,2021.6241835383842,debit,afternoon,640,in-store,no
2068,2593.6221405315073,credit,afternoon,368,online,no
2069,1655.416470788636,refund,afternoon,367,online,no
2070,3308.8484980662606,credit,night,288,in-store,no
2071,7569.947541829464,debit,evening,813,in-store,no
2072,5198.664736444334,refund,evening,378,online,no
2073,2056.7639287656184,refund,evening,692,in-store,no
2074,8779.522480738888,refund,night,463,in-store,no
2075,8797.022730965777,refund,morning,594,in-store,no
2076,8707.078466209608,credit,evening,13,online,no
2077,2395.574151701577,debit,evening,536,in-store,no
2078,4517.881048368071,credit,morning,168,online,no
2079,9850.046664847341,credit,night,270,in-store,no
2080,7722.404638336804,refund,morning,988,online,no
2081,281.4025380433426,debit,morning,971,online,no
2082,661.3938666923156,refund,morning,70,online,no
2083,4644.674454355204,credit,morning,318,in-store,no
2084,9093.109856556986,credit,night,376,in-store,no
2085,5391.630961547615,refund,night,89,in-store,no
2086,4983.1469552625595,credit,morning,701,online,no
2087,1063.6822625667396,credit,afternoon,257,in-store,no
2088,6571.233246195698,refund,afternoon,217,in-store,no
2089,8222.810574396253,credit,afternoon,450,online,no
2090,3810.3958750005477,debit,afternoon,894,in-store,no
2091,7758.3623907440215,refund,evening,544,online,no
2092,9645.121772469109,debit,night,141,in-store,no
2093,2045.626926685614,credit,night,161,online,no
2094,5238.0630156354655,credit,morning,32,online,yes
2095,2878.5082012649095,refund,evening,824,in-store,no
2096,7930.615646148055,credit,morning,152,online,no
2097,5780.157725152763,refund,morning,859,in-store,no
2098,6349.478351327534,refund,night,260,in-store,no
2099,7981.162454562782,refund,evening,728,in-store,no
2100,3965.7450218979243,refund,afternoon,279,in-store,no
2101,9151.749783386362,refund,night,285,online,no
2102,5334.958383788939,debit,evening,610,online,no
2103,1587.9686801251266,refund,evening,917,online,no
2104,6962.0321905063365,debit,night,542,in-store,no
2105,7934.680890878161,credit,night,602,in-store,no
2106,3174.4491539045916,refund,morning,148,online,no
2107,8573.220777417542,credit,morning,656,online,no
2108,9062.371115110007,refund,morning,67,in-store,no
2109,2776.2758289043113,debit,afternoon,945,in-store,no
2110,9835.379512425068,debit,night,869,in-store,no
2111,1415.7081652070965,debit,evening,570,online,no
2112,2028.1365273408749,credit,night,1000,in-store,no
2113,1850.406143987881,refund,evening,940,online,no
2114,8940.957202978625,credit,afternoon,793,in-store,no
2115,6546.382597726369,debit,night,279,online,no
2116,1529.521789390506,credit,evening,748,in-store,no
2117,4408.830949499807,debit,evening,443,online,no
2118,6156.827270447322,debit,morning,897,online,no
2119,843.8062090439391,debit,afternoon,865,online,no
2120,8825.339520389314,refund,night,399,in-store,no
2121,8037.999319060937,refund,morning,128,online,no
2122,5057.015668030616,debit,afternoon,337,online,no
2123,9671.594886439112,credit,morning,482,in-store,no
2124,4183.432182958246,credit,night,721,online,no
2125,9841.262087174613,refund,evening,948,online,no
2126,6682.520788048235,debit,night,186,in-store,no
2127,6350.366019806876,credit,afternoon,169,online,no
2128,1667.8894040048922,debit,night,684,in-store,no
2129,8820.458305463393,credit,afternoon,260,online,no
2130,4280.621982326946,refund,morning,717,in-store,no
2131,1630.7117237669688,debit,afternoon,964,online,no
2132,135.94912455783282,debit,evening,647,online,no
2133,5601.959279547442,credit,evening,558,online,no
2134,5278.7222250055365,credit,evening,507,in-store,no
2135,7196.342687467894,credit,morning,521,online,no
2136,8903.677949647843,debit,afternoon,471,online,no
2137,803.2717805838649,refund,morning,161,in-store,no
2138,7317.64993850022,refund,night,289,in-store,no
2139,1882.2453215348464,credit,night,340,in-store,no
2140,8583.188761040068,refund,night,900,online,no
2141,8192.444503477946,credit,night,833,online,no
2142,5412.529612305589,refund,evening,502,online,no
2143,7105.325558246882,debit,afternoon,106,in-store,no
2144,3150.3576307056464,credit,evening,802,in-store,no
2145,4716.967310338819,refund,afternoon,475,online,no
2146,8218.152608127612,debit,afternoon,853,online,no
2147,4598.059319760407,refund,morning,600,in-store,no
2148,3584.4046706011636,debit,night,463,in-store,no
2149,4947.182348030496,debit,afternoon,483,in-store,no
2150,8284.210031847811,refund,night,704,online,no
2151,3358.7283932350188,refund,night,153,in-store,no
2152,1745.8783154260805,debit,night,823,in-store,no
2153,7123.0200631045,debit,evening,649,in-store,no
2154,8261.522344953737,debit,night,785,in-store,no
2155,1015.3684104500979,credit,afternoon,149,online,no
2156,2406.342386431888,debit,evening,188,in-store,no
2157,1428.300177712329,credit,night,653,online,no
2158,3485.9347017058444,debit,morning,131,online,no
2159,4509.006279265072,credit,night,452,in-store,no
2160,7490.775106263432,debit,night,516,in-store,no
2161,6514.964372967925,debit,evening,491,online,no
2162,6213.076389109528,debit,afternoon,476,in-store,no
2163,3530.2257166304476,refund,night,263,online,yes
2164,8416.061055316752,refund,evening,538,in-store,no
2165,4718.158802307664,debit,evening,459,online,no
2166,9791.258330771394,credit,afternoon,536,online,no
2167,6345.079961574411,credit,evening,778,online,no
2168,1271.3847682293824,debit,afternoon,741,in-store,no
2169,6765.013845133586,refund,morning,781,online,no
2170,3257.789114162673,credit,night,637,online,no
2171,6866.408694894113,refund,evening,684,in-store,no
2172,705.7150701424333,credit,morning,746,in-store,no
2173,1757.0655573878344,debit,evening,295,online,no
2174,8558.815216468805,refund,evening,915,online,no
2175,2279.5237746649136,credit,morning,435,in-store,no
2176,8372.040841176971,debit,evening,275,online,no
2177,2799.96812365956,debit,evening,588,in-store,no
2178,6432.39028148649,debit,morning,308,in-store,no
2179,6944.564229363212,refund,evening,726,in-store,no
2180,5131.420983919079,refund,afternoon,943,online,no
2181,3060.0536602003453,debit,evening,997,in-store,no
2182,2134.3173199472503,refund,night,376,online,no
2183,341.56165207863796,credit,evening,158,online,no
2184,3046.4245483948307,debit,night,814,in-store,no
2185,6535.096277407517,debit,night,204,in-store,no
2186,9383.665136300342,refund,evening,989,in-store,no
2187,8713.33277780789,debit,morning,661,in-store,no
2188,7662.987117587672,credit,afternoon,75,online,no
2189,7886.588959100453,refund,afternoon,380,online,no
2190,6653.199185725192,refund,evening,741,in-store,yes
2191,2610.26570708437,debit,morning,304,online,no
2192,9072.87835675124,debit,morning,62,in-store,no
2193,6710.615795939282,debit,afternoon,570,online,no
2194,5608.801903494595,refund,morning,786,online,no
2195,1118.7847974426759,debit,evening,108,online,no
2196,4476.08488262619,credit,evening,187,in-store,no
2197,4608.979129307244,debit,morning,987,online,no
2198,8646.990459131473,debit,evening,229,online,no
2199,5471.0157196760065,refund,night,48,online,no
2200,3810.201484214392,debit,afternoon,831,online,no
2201,9768.235281821488,refund,evening,268,in-store,no
2202,1116.0987273298936,debit,morning,727,online,no
2203,4231.258798836327,credit,afternoon,802,in-store,no
2204,429.82650496233884,credit,evening,254,in-store,no
2205,7401.642166461635,refund,afternoon,957,online,no
2206,9181.584756469514,refund,morning,870,online,no
2207,2807.5729222093896,debit,night,87,in-store,no
2208,8584.833351223218,debit,night,181,in-store,no
2209,2929.260122314359,credit,evening,25,in-store,no
2210,9108.593914822713,debit,night,958,online,no
2211,7542.0794169318715,credit,evening,388,online,no
2212,8051.018700645972,refund,afternoon,222,in-store,no
2213,189.88549044854045,debit,evening,990,in-store,no
2214,9628.47546716952,refund,evening,397,in-store,no
2215,7269.44321078253,debit,evening,938,online,no
2216,3054.4634429074717,credit,night,511,online,no
2217,8295.652701939882,refund,evening,561,in-store,no
2218,2822.39677216515,refund,morning,846,online,no
2219,8728.810857265618,debit,evening,440,in-store,no
2220,1134.6781002152509,refund,afternoon,175,online,no
2221,7039.822914833349,credit,morning,904,in-store,no
2222,5411.577781682654,refund,afternoon,311,online,no
2223,974.3793572524537,refund,afternoon,984,online,no
2224,2426.5193443058015,debit,afternoon,274,online,no
2225,133.91632241037473,refund,morning,35,online,no
